"index","brand","model","mileage","year","fuel_type","ownerCount","accidentCount","transmission","city","state","body_style","engine","drive_train","price"
"3947","Jeep","Grand Cherokee","24134","2019","Gas","1","0","Automatic","Ramsey","NJ","SUV","3.6L V-6 Gas","4WD","29995"
"3948","BMW","M3","75493","2017","Gas","2","0","Manual","Elmont","NY","Sedan","3.0L Inline-6 Gas Turbocharged","RWD","49950"
"3949","INFINITI","Q50","24788","2019","Gas","1","0","Automatic","Ramsey","NJ","Sedan","3.0L V-6 Gas Turbocharged","AWD","32433"
"3950","BMW","X2","36013","2018","Gas","1","0","Automatic","Springfield","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD","30000"
"3951","Ford","EcoSport","13363","2019","Gas","1","0","Automatic","Langhorne","PA","SUV","1.0L Inline-3 Gas Turbocharged","FWD","20998"
"3952","Lexus","IS","56088","2018","Gas","2","0","Automatic","Jamaica","NY","Sedan","3.5L V-6 Gas","AWD","28995"
"3953","Ford","Explorer","35007","2018","Gas","1","0","Automatic","Paramus","NJ","SUV","3.5L V-6 Gas","4WD","31995"
"3954","Jeep","Cherokee","42440","2019","Gas","1","0","Automatic","Greenvale","NY","SUV","3.2L V-6 Gas","4WD","26954"
"3955","Jeep","Cherokee","32684","2019","Gas","1","0","Automatic","Ramsey","NJ","SUV","2.0L Inline-4 Gas Turbocharged","4WD","24995"
"3956","Jeep","Compass","30468","2018","Gas","1","0","Automatic","New York","NY","SUV","2.4L Inline-4 Gas","4WD","25990"
"3957","Nissan","Rogue","37713","2018","Gas","1","1","Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD","23788"
"3958","Honda","Civic","20669","2019","Gas","1","0","Automatic","Glen Head","NY","Coupe","2.0L Inline-4 Gas","FWD","21495"
"3959","Nissan","Pathfinder","6970","2018","Gas","1","0","Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","4WD","27998"
"3960","Chevrolet","Silverado 1500","111342","2012","Gas","4","0","Automatic","Ridgewood","NY","Pickup Truck","5.3L V-8 Gas","4WD","11995"
"3961","BMW","3 Series","29523","2018","Gas","1","1","Automatic","Avenel","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD","29881"
"3962","Toyota","Camry","11551","2018","Gas","1","0","Automatic","Langhorne","PA","Sedan","2.5L Inline-4 Gas","FWD","29998"
"3963","Jeep","Cherokee","30258","2015","Gas","2","0","Automatic","Avenel","NJ","SUV","3.2L V-6 Gas","4WD","18881"
"3964","Ford","Super Duty F-250","5150","2021","Gas","1","0","Automatic","Langhorne","PA","Pickup Truck","6.2L V-8 Gas","4WD","68998"
"3965","Jeep","Wrangler","40328","2017","Gas","2","0","Automatic","Hillside","NJ","SUV","3.6L V-6 Gas","4WD","31900"
"3966","Hyundai","Sonata","21885","2019","Gas","1","1","Automatic","Union","NJ","Sedan","2.4L Inline-4 Gas","FWD","25694"
"3967","INFINITI","Q50","17493","2019","Gas","1","0","Automatic","Summit","NJ","Sedan","3.0L V-6 Gas Turbocharged","AWD","35395"
"3968","Chevrolet","Equinox","41731","2019","Gas","1","1","Automatic","Rockville Centre","NY","SUV","1.5L Inline-4 Gas Turbocharged","AWD","23594"
"3969","Lexus","RX","27689","2019","Gas","1","0","Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","AWD","47998"
"3970","Ford","Escape","179345","2012","Gas","3","0","Automatic","Newark","NJ","SUV","3.0L V-6 Gas","4WD","6995"
"3971","Ford","Flex","39245","2019","Gas","2","0","Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","FWD","27998"
"3972","Dodge","Durango","132764","2017","Gas","3","2","Automatic","Newark","NJ","SUV","3.6L V-6 Gas","RWD","19995"
"3973","Mercedes-Benz","G-Class","89206","2014","Gas","1","0","Automatic","Newark","NJ","SUV","5.5L V-8 Gas Turbocharged","AWD","81995"
"3974","Hyundai","Santa Fe","58651","2019","Gas","1","0","Automatic","Bloomfield","NJ","SUV","2.4L Inline-4 Gas","AWD","24199"
"3975","Tesla","Model 3","10874","2021","Electric","1","0","Automatic","New York","NY","Sedan","L - Electric","RWD","46590"
"3976","Jeep","Grand Cherokee","36529","2018","Gas","1","0","Automatic","Elmont","NY","SUV","3.6L V-6 Gas","4WD","28995"
"3977","Lexus","RX","11999","2019","Gas","1","0","Automatic","Amityville","NY","SUV","3.5L V-6 Gas","AWD","39900"
"3978","Ford","F-150","48059","2015","Gas","2","0","Automatic","Langhorne","PA","Pickup Truck","3.5L V-6 Gas Turbocharged","RWD","36998"
"3979","Toyota","Corolla","9100","2020","Gas","1","0","Automatic","Langhorne","PA","Sedan","2.0L Inline-4 Gas","FWD","24998"
"3980","Honda","Civic","51140","2019","Gas","1","1","Automatic","Madison","NJ","Sedan","2.0L Inline-4 Gas","FWD","20794"
"3981","Toyota","Highlander","37076","2019","Gas","1","0","Automatic","Ramsey","NJ","SUV","3.5L V-6 Gas","AWD","35995"
"3982","Chevrolet","Equinox","130944","2014","Gas","1","2","Automatic","Garfield","NJ","SUV","2.4L Inline-4 Gas","FWD","9999"
"3983","BMW","X3","21761","2018","Gas","1","0","Automatic","Elmont","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","35995"
"3984","Chevrolet","Equinox","29720","2020","Gas","1","0","Automatic","Langhorne","PA","SUV","1.5L Inline-4 Gas Turbocharged","FWD","26998"
"3985","Kia","Forte","26980","2019","Gas","2","0","Automatic","Brooklyn","NY","Sedan","2.0L Inline-4 Gas","FWD","19995"
"3986","Mazda","CX-5","54814","2018","Gas","1","0","Automatic","Jamaica","NY","SUV","2.5L Inline-4 Gas","AWD","25777"
"3987","Kia","Optima","36797","2020","Gas","1","0","Automatic","Eatontown","NJ","Sedan","2.4L Inline-4 Gas","FWD","19888"
"3988","Nissan","Sentra","18876","2019","Gas","2","0","Automatic","Keyport","NJ","Sedan","1.8L Inline-4 Gas","FWD","19995"
"3989","Jeep","Wrangler","62614","2016","Gas","1","0","Automatic","Langhorne","PA","SUV","3.6L V-6 Gas","4WD","31998"
"3990","Nissan","Pathfinder","24140","2019","Gas","1","0","Automatic","Hillside","NJ","SUV","3.5L V-6 Gas","4WD","31498"
"3991","Honda","Civic","29637","2019","Gas","1","0","Automatic","Eatontown","NJ","Sedan","2.0L Inline-4 Gas","FWD","21999"
"3992","Volkswagen","Atlas","28001","2018","Gas","1","0","Automatic","Jamaica","NY","SUV","3.6L V-6 Gas","AWD","32990"
"3993","MINI","Hardtop","13920","2019","Gas","1","0","Automatic","Langhorne","PA","Hatchback","1.5L Inline-3 Gas Turbocharged","FWD","23998"
"3994","Subaru","Legacy","121846","2015","Gas","2","2","Automatic","Garfield","NJ","Sedan","2.5L Flat-4 Gas","AWD","12899"
"3995","Nissan","Rogue","17816","2018","Gas","2","0","Automatic","Green Brook","NJ","SUV","2.5L Inline-4 Gas","AWD","22488"
"3996","INFINITI","QX50","42574","2019","Gas","2","0","Automatic","Edison","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD","36299"
"3997","Ford","Explorer","17637","2020","Gas","2","0","Automatic","Jersey City","NJ","SUV","2.3L Inline-4 Gas Turbocharged","4WD","41998"
"3998","Toyota","RAV4","54794","2019","Gas","2","1","Automatic","Union","NJ","SUV","2.5L Inline-4 Gas","AWD","30257"
"3999","Hyundai","Tucson","59004","2019","Gas","1","0","Automatic","Farmingdale","NY","SUV","2.4L Inline-4 Gas","AWD","18990"
"4000","Kia","Telluride","20562","2020","Gas","1","0","Automatic","Little Falls","NJ","SUV","3.8L V-6 Gas","AWD","37258"
"4001","Kia","Optima","49980","2019","Gas","2","0","Automatic","Langhorne","PA","Sedan","2.4L Inline-4 Gas","FWD","19998"
"4002","Honda","CR-V","13213","2019","Gas","1","0","Automatic","Yonkers","NY","SUV","2.4L Inline-4 Gas","AWD","26105"
"4003","Ford","F-150","104875","2008","Gas","3","0","Automatic","Hillside","NJ","Pickup Truck","5.4L V-8 Gas","4WD","11900"
"4004","Jeep","Cherokee","27539","2019","Gas","1","0","Automatic","Ramsey","NJ","SUV","3.2L V-6 Gas","4WD","28495"
"4005","Chevrolet","Silverado 1500","28895","2020","Gas","1","0","Automatic","Langhorne","PA","Pickup Truck","2.7L Inline-4 Gas Turbocharged","4WD","47998"
"4006","Jeep","Cherokee","35948","2019","Gas","1","0","Automatic","Nanuet","NY","SUV","3.2L V-6 Gas","4WD","28000"
"4007","Jeep","Grand Cherokee","28776","2020","Gas","1","0","Automatic","New York","NY","SUV","3.6L V-6 Gas","4WD","32990"
"4008","Audi","A5","107181","2014","Gas","2","0","Automatic","Newark","NJ","Convertible","2.0L Inline-4 Gas Turbocharged","AWD","17995"
"4009","Volkswagen","Tiguan","21982","2019","Gas","1","0","Automatic","Summit","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD","36968"
"4010","Toyota","Camry","50326","2018","Gas","2","0","Automatic","Langhorne","PA","Sedan","2.5L Inline-4 Gas","FWD","21998"
"4011","Ford","Escape","27487","2017","Gas","1","0","Automatic","Langhorne","PA","SUV","1.5L Inline-4 Gas Turbocharged","4WD","27998"
"4012","Jeep","Wrangler","7917","2021","Gas","1","0","Manual","Langhorne","PA","SUV","3.6L V-6 Gas","4WD","48998"
"4013","Ford","Super Duty F-250","144700","2010","Gas","2","0","Automatic","Garfield","NJ","Pickup Truck","5.4L V-8 Gas","4WD","11895"
"4014","Toyota","Camry","27496","2019","Gas","1","0","Automatic","Greenwich","CT","Sedan","2.5L Inline-4 Gas","FWD","23146"
"4015","Mazda","CX-5","26115","2019","Gas","1","0","Automatic","Nyack","NY","SUV","2.5L Inline-4 Gas","AWD","27480"
"4016","Subaru","Crosstrek","51850","2019","Gas","1","0","Automatic","Emerson","NJ","SUV","2.0L Flat-4 Gas","AWD","25995"
"4017","Chevrolet","Silverado 1500 LD","40192","2019","Gas","2","0","Automatic","Langhorne","PA","Pickup Truck","5.3L V-8 Gas","4WD","35998"
"4018","Ram","1500","46118","2017","Gas","1","0","Automatic","Ramsey","NJ","Pickup Truck","3.6L V-6 Gas","4WD","30499"
"4019","Hyundai","Sonata","28223","2020","Gas","1","0","Automatic","Long Island City","NY","Sedan","2.4L Inline-4 Gas","FWD","26637"
"4020","Acura","ILX","27796","2018","Gas","1","0","Automatic","Jamaica","NY","Sedan","2.4L Inline-4 Gas","FWD","21995"
"4021","Ford","Escape","66859","2017","Gas","1","0","Automatic","Jamaica","NY","SUV","1.5L Inline-4 Gas Turbocharged","4WD","20577"
"4022","Ford","Super Duty F-350","23526","2017","Gas","2","0","Automatic","Randolph","NJ","Pickup Truck","6.2L V-8 Gas","4WD","57849"
"4023","Nissan","Altima","51569","2020","Gas","1","0","Automatic","Bronx","NY","Sedan","2.5L Inline-4 Gas","FWD","24599"
"4024","Ford","F-150","115707","2013","Gas","1","1","Automatic","Paterson","NJ","Pickup Truck","6.2L V-8 Gas","4WD","34995"
"4025","Toyota","RAV4","62529","2018","Gas","2","0","Automatic","Tenafly","NJ","SUV","2.5L Inline-4 Gas","FWD","22495"
"4026","Nissan","Rogue","14890","2019","Gas","1","0","Automatic","Keyport","NJ","SUV","2.5L Inline-4 Gas","AWD","27995"
"4027","Toyota","RAV4","33957","2019","Hybrid","1","1","Automatic","Bronx","NY","SUV","2.5L Inline-4 Hybrid","AWD","29875"
"4028","Honda","Civic","26683","2019","Gas","1","0","Automatic","Elmont","NY","Sedan","2.0L Inline-4 Gas","FWD","19995"
"4029","Honda","Civic","85392","2008","Gas","3","0","Automatic","Paramus","NJ","Sedan","1.8L Inline-4 Gas","FWD","8895"
"4030","Ford","Explorer","83715","2018","Gas","2","0","Automatic","Paterson","NJ","SUV","2.3L Inline-4 Gas Turbocharged","4WD","26995"
"4031","Honda","CR-V","17156","2019","Gas","1","0","Automatic","Brooklyn","NY","SUV","2.4L Inline-4 Gas","AWD","27327"
"4032","Ford","Explorer","47361","2019","Gas","1","0","Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","4WD","30998"
"4033","Lexus","ES","46300","2018","Gas","1","1","Automatic","Langhorne","PA","Sedan","3.5L V-6 Gas","FWD","30998"
"4034","Mercedes-Benz","GLC","62599","2019","Gas","1","0","Automatic","Great Neck","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","34395"
"4035","Nissan","Rogue","42551","2017","Gas","3","0","Automatic","Brooklyn","NY","SUV","2.5L Inline-4 Gas","AWD","18998"
"4036","Dodge","Grand Caravan","78650","2017","Gas","2","1","Automatic","Elmwood Park","NJ","Minivan","3.6L V-6 Gas","FWD","13495"
"4037","Ford","Escape","128759","2018","Gas","1","0","Automatic","Freeport","NY","SUV","1.5L Inline-4 Gas Turbocharged","FWD","10990"
"4038","Dodge","Grand Caravan","91589","2010","Gas","1","0","Automatic","Bayonne","NJ","Minivan","3.3L V-6 Gas","FWD","8500"
"4039","Mercedes-Benz","S-Class","173256","2004","Gas","5","1","Automatic","Brooklyn","NY","Sedan","5.0L V-8 Gas","RWD","3725"
"4040","Jeep","Compass","17675","2018","Gas","1","0","Automatic","New York","NY","SUV","2.4L Inline-4 Gas","4WD","24990"
"4041","Lexus","RX","36838","2019","Gas","1","0","Automatic","Oakhurst","NJ","SUV","3.5L V-6 Gas","AWD","41366"
"4042","INFINITI","QX60","38790","2018","Gas","2","0","Automatic","Edison","NJ","SUV","3.5L V-6 Gas","AWD","34980"
"4043","Chevrolet","Traverse","150000","2011","Gas","2","0","Automatic","Queens","NY","SUV","3.6L V-6 Gas","AWD","6900"
"4044","Ford","Super Duty F-250","108805","2018","Gas","4","2","Automatic","Langhorne","PA","Pickup Truck","6.2L V-8 Gas","4WD","39998"
"4045","Ford","Explorer","71573","2017","Gas","2","0","Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","4WD","30998"
"4046","Mercedes-Benz","GLE","24789","2020","Gas","2","0","Automatic","Nanuet","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","57998"
"4047","BMW","X1","41669","2016","Gas","1","0","Automatic","North Plainfield","NJ","SUV","2.0L Inline-4 Gas Turbocharged","AWD","24900"
"4048","Toyota","Camry","12641","2019","Gas","1","0","Automatic","Langhorne","PA","Sedan","3.5L V-6 Gas","FWD","34998"
"4049","Toyota","Corolla","13927","2020","Gas","1","0","Automatic","Little Falls","NJ","Sedan","1.8L Inline-4 Gas","FWD","20920"
"4050","Toyota","Tacoma","36214","2019","Gas","1","1","Automatic","Hasbrouck Heights","NJ","Pickup Truck","3.5L V-6 Gas","4WD","36995"
"4051","Toyota","RAV4","28237","2017","Gas","1","0","Automatic","Jamaica","NY","SUV","2.5L Inline-4 Gas","AWD","24225"
"4052","Nissan","Altima","39942","2019","Gas","1","0","Automatic","Bronx","NY","Sedan","2.5L Inline-4 Gas","FWD","23488"
"4053","Ford","Edge","51121","2018","Gas","1","2","Automatic","Langhorne","PA","SUV","2.0L Inline-4 Gas Turbocharged","AWD","26998"
"4054","Hyundai","Elantra","61252","2019","Gas","2","0","Automatic","Langhorne","PA","Sedan","2.0L Inline-4 Gas","FWD","18998"
"4055","Hyundai","Sonata","97000","2015","Gas","4","0","Automatic","Garfield","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","FWD","14449"
"4056","Ford","Explorer","52345","2019","Gas","2","0","Automatic","Butler","NJ","SUV","3.5L V-6 Gas Turbocharged","4WD","32995"
"4057","Honda","Accord","17110","2020","Gas","1","0","Automatic","Wayne","NJ","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","27900"
"4058","Jeep","Compass","40525","2019","Gas","1","0","Automatic","Langhorne","PA","SUV","2.4L Inline-4 Gas","4WD","26998"
"4059","Jeep","Cherokee","17451","2019","Gas","1","1","Automatic","Amityville","NY","SUV","2.0L V-4 Gas Turbocharged","4WD","27900"
"4060","Volkswagen","Tiguan","47745","2018","Gas","2","0","Automatic","Langhorne","PA","SUV","2.0L Inline-4 Gas Turbocharged","FWD","25998"
"4061","Nissan","Rogue","19282","2020","Gas","1","0","Automatic","Brooklyn","NY","SUV","2.5L Inline-4 Gas","AWD","27150"
"4062","Alfa Romeo","Giulia","30500","2017","Gas","2","1","Automatic","Kearny","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD","30500"
"4063","Audi","Q7","26598","2019","Gas","1","0","Automatic","Englewood Cliffs","NJ","SUV","3.0L V-6 Gas Supercharged","AWD","58414"
"4064","Volkswagen","Tiguan","73730","2016","Gas","2","0","Automatic","Long Island City","NY","SUV","2.0L Inline-4 Gas Turbocharged","FWD","13891"
"4065","Ford","Escape","40851","2018","Gas","1","0","Automatic","Mahwah","NJ","SUV","2.0L Inline-4 Gas Turbocharged","4WD","24595"
"4066","Acura","MDX","45589","2019","Gas","1","0","Automatic","Ramsey","NJ","SUV","3.5L V-6 Gas","AWD","37410"
"4067","BMW","5 Series","43738","2019","Gas","1","0","Automatic","Richmond Hill","NY","Sedan","2.0L Inline-4 Gas Turbocharged","AWD","44997"
"4068","Honda","CR-V","19850","2019","Gas","1","0","Automatic","Jamaica","NY","SUV","2.4L Inline-4 Gas","AWD","27262"
"4069","Nissan","Rogue","22783","2018","Gas","1","0","Automatic","Englewood Cliffs","NJ","SUV","2.5L Inline-4 Gas","AWD","23900"
"4070","Toyota","Sienna","102198","2015","Gas","1","0","Automatic","Brooklyn","NY","Minivan","3.5L V-6 Gas","FWD","16995"
"4071","Tesla","Model Y","499","2022","Electric","1","0","Automatic","Queens","NY","SUV","L - Electric","AWD","71850"
"4072","Nissan","Kicks","5754","2020","Gas","1","0","Automatic","Langhorne","PA","SUV","1.6L Inline-4 Gas Turbocharged","FWD","26998"
"4073","Subaru","Crosstrek","50920","2019","Gas","1","0","Automatic","Langhorne","PA","SUV","2.0L Flat-4 Gas","AWD","25998"
"4074","Dodge","Grand Caravan","40300","2020","Gas","1","0","Automatic","New York","NY","Minivan","3.6L V-6 Gas","FWD","23497"
"4075","Chevrolet","Express Cargo Van","117738","2014","Gas","2","0","Automatic","Garfield","NJ","Cargo Van","4.8L V-8 Gas","RWD","16499"
"4076","Chevrolet","Bolt EV","28578","2017","Electric","1","0","Automatic","New York","NY","Hatchback","L - Electric","FWD","17990"
"4077","BMW","X3","79066","2018","Gas","1","0","Automatic","East Meadow","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","28495"
"4078","Toyota","Corolla","23697","2019","Gas","1","0","Automatic","Pompton Plains","NJ","Sedan","1.8L Inline-4 Gas","FWD","20988"
"4079","Volkswagen","Passat","55896","2018","Gas","2","1","Automatic","Langhorne","PA","Sedan","2.0L Inline-4 Gas Turbocharged","FWD","20998"
"4080","Mercedes-Benz","GLB","8426","2021","Gas","1","0","Automatic","New York","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","48365"
"4081","Nissan","Rogue","43265","2019","Gas","2","0","Automatic","Jackson Heights","NY","SUV","2.5L Inline-4 Gas","AWD","25889"
"4082","Jeep","Grand Cherokee","56929","2018","Gas","1","0","Automatic","Langhorne","PA","SUV","3.6L V-6 Gas","4WD","32998"
"4083","BMW","X5","53000","2018","Gas","1","0","Automatic","Westbury","NY","SUV","3.0L Inline-6 Gas Turbocharged","AWD","37495"
"4084","Toyota","Corolla","60742","2019","Gas","1","1","Automatic","Bergenfield","NJ","Sedan","1.8L Inline-4 Gas","FWD","19995"
"4085","BMW","3 Series","14730","2018","Gas","1","0","Automatic","Springfield","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD","35490"
"4086","Toyota","RAV4","21409","2020","Gas","1","0","Automatic","Langhorne","PA","SUV","2.5L Inline-4 Gas","FWD","31998"
"4087","Jeep","Wrangler","60319","2019","Gas","1","0","Automatic","Elmsford","NY","SUV","2.0L V-4 Gas Turbocharged","4WD","36495"
"4088","Honda","Pilot","37681","2018","Gas","2","0","Automatic","Langhorne","PA","SUV","3.5L V-6 Gas","FWD","31998"
"4089","Toyota","Camry","6396","2021","Gas","1","0","Automatic","New York","NY","Sedan","2.5L Inline-4 Gas","FWD","33990"
"4090","Volkswagen","Atlas","23369","2018","Gas","1","0","Automatic","Woodside","NY","SUV","3.6L V-6 Gas","AWD","32995"
"4091","Hyundai","Elantra","32609","2019","Gas","1","0","Automatic","Englewood","NJ","Sedan","2.0L Inline-4 Gas","FWD","17882"
"4092","BMW","3 Series","61245","2012","Gas","2","0","Automatic","Jamaica","NY","Convertible","3.0L Inline-6 Gas Turbocharged","RWD","17998"
"4093","Acura","RDX","43498","2019","Gas","1","0","Automatic","Brooklyn","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","36906"
"4094","Ford","Escape","19300","2020","Gas","1","0","Automatic","Langhorne","PA","SUV","1.5L Inline-4 Gas Turbocharged","FWD","25998"
"4095","Honda","Accord","16054","2021","Gas","1","0","Automatic","Langhorne","PA","Sedan","1.5L Inline-4 Gas Turbocharged","FWD","31998"
"4096","Toyota","Camry","10988","2020","Gas","1","0","Automatic","Langhorne","PA","Sedan","3.5L V-6 Gas","FWD","36998"
"4097","Ford","F-150","22773","2019","Gas","1","0","Automatic","East Hanover","NJ","Pickup Truck","2.7L V-6 Gas Turbocharged","4WD","43895"
"4098","Mercedes-Benz","CLA","23979","2019","Gas","1","0","Automatic","Bloomfield","NJ","Sedan","2.0L Inline-4 Gas Turbocharged","AWD","32700"
"4099","Nissan","Pathfinder","109404","2013","Gas","3","0","Automatic","Newark","NJ","SUV","3.5L V-6 Gas","AWD","12500"
"4100","Audi","Q5","23217","2018","Gas","1","0","Automatic","Brooklyn","NY","SUV","2.0L Inline-4 Gas Turbocharged","AWD","36995"
"4101","Subaru","Forester","30398","2019","Gas","1","0","Automatic","Stamford","CT","SUV","2.5L Flat-4 Gas","AWD","28997"
"4102","Ram","1500","68501","2018","Gas","1","1","Automatic","Ramsey","NJ","Pickup Truck","3.6L V-6 Gas","4WD","25864"
"4103","Toyota","Tacoma","16246","2018","Gas","1","0","Automatic","Langhorne","PA","Pickup Truck","3.5L V-6 Gas","RWD","35998"
